MOF_name,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,LPD,PLD,SA_grav,VF,PSSD,density,Fugacity,chg,bond_length,eps_eff,sig_eff,loading,PC1,PC2
OPT_sur_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00502317,0.0,0.0,0.00013219,0.0,0.00304034,0.0,0.0,0.0,0.0,0.00052876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78949,22.37726,7616.919879,0.940729,3.65507381251597,7.5036357295981,57500.0,0.9,1.6,65.0,3.9,0.21338177,4.271508386180916,-2.77081127717253
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2NO2_1B_2NO2,0.0,0.0,0.0075366,0.0,0.0,0.00032768,0.0,0.00262143,0.0,0.00163839,0.0,0.00327678,0.00131071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.16152,17.1912,4252.502104,0.854705,8.90021994561609,2.8631777748075,1000.0,0.0,0.0,55.0,4.6,1e-07,2.3437165728371534,0.8701996822588016
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2F_2B_2F,0.0,0.0,0.00400664,0.0,0.0,0.00010544,0.00105438,0.00137069,0.0,0.0,0.0,0.0,0.00042175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.56711,31.448,6223.831372,0.945902,13.4812967894196,7.2570213466092,1000.0,0.9,1.13,197.0,5.08,0.04569983,7.28638966367164,1.1358444393927327
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2F_1B_2F,0.0,0.0,0.00743271,0.0,0.0,0.00032316,0.00161581,0.00258529,0.0,0.0,0.0,0.0,0.00129265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27962,19.91368,5019.105427,0.897758,8.86026023610563,3.6766760169965,15000.0,0.0,1.5,30.0,3.75,0.0202601,3.2238970698044067,0.46765792606519413
OPT_ssa_sym_5_mc_2_sym_5_on_11_2B_2NO2,0.0,0.0,0.00472286,0.0,0.0,0.00013891,0.0,0.00152798,0.0,0.00111126,0.0,0.00222252,0.00055563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.15507,30.68641,4541.944935,0.891123,6.55753071425879,4.1031827582064,57500.0,0.0,1.6,30.0,3.9,0.09146452,3.5202536260228703,0.5337569728450294
OPT_cut_sym_8_mc_9_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00595395,0.0,0.0,0.0,0.0,0.00423044,0.0,0.0,0.0,0.0,0.00062673,0.0,0.0,0.00031337,0.00031337,0.0,0.0,0.00023502,32.14867,25.81305,5305.621184,0.915101,8.03005821452259,5.1136749767961,1000.0,0.9,1.6,30.0,3.9,1e-07,4.032645496431214,0.008459344235994929
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_2NO2,0.0,0.0,0.00901172,0.0,0.00040962,0.0,0.0,0.00286737,0.0,0.0016385,0.0,0.00327699,0.0016385,0.00013654,0.0,0.0,0.0,0.0,0.0,0.0,23.23163,22.56286,2981.240635,0.80326,8.25247851282618,2.2079611850302,10000000.0,0.0,1.6,195.0,5.3,17.538048,1.4629045338774422,1.439302310661387
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,0.0,0.0,0.03560945,0.0,0.0,0.00178047,0.0,0.0195852,0.0,0.0,0.0,0.0,0.00712189,0.0,0.00712189,0.0,0.0,0.0,0.0,0.0,6.1057,4.97093,117.752316,0.224697,1.4288646009965,0.7637753442875,150000.0,0.0,0.0,55.0,3.0,0.06664109,-4.602337754073855,1.6454003347619262
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2CH3_1B_2CH3,0.0,0.0,0.00752227,0.00163528,0.0,0.00032706,0.0,0.00752227,0.0,0.0,0.0,0.0,0.00130822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.29334,18.76255,5473.061514,0.857928,8.41103168062867,3.7807397678829,33500.0,0.0,1.2,30.0,3.6,0.05045652,2.9912331120008715,0.1774631568374046
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2F_1B_2F,0.0,0.0,0.00743271,0.0,0.0,0.00032316,0.00161581,0.00258529,0.0,0.0,0.0,0.0,0.00129265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27962,19.91368,5019.105427,0.897758,8.86026023610563,3.6766760169965,15000.0,0.0,1.2,30.0,3.6,0.02114034,3.2238970698044067,0.46765792606519413
OPT_sur_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00502317,0.0,0.0,0.00013219,0.0,0.00304034,0.0,0.0,0.0,0.0,0.00052876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78949,22.37726,7616.919879,0.940729,3.65507381251597,7.5036357295981,150000.0,0.9,1.2,65.0,3.6,0.5480585,4.271508386180916,-2.77081127717253
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_4F_ntn_edge,0.0,0.0,0.00886555,0.0,0.0,0.00044328,0.00354622,0.00132983,0.0,0.0,0.0,0.0,0.00177311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.93156,13.8666,3977.170796,0.863592,8.26901806935764,2.598752646316,1000.0,0.05,0.2,58.0,4.86,0.00037122,1.8073699939537127,0.654479343473899
OPT_ssa_sym_5_mc_2_2B_4F,0.0,0.0,0.00431976,0.0,0.0,0.00030855,0.00246844,0.0,0.0,0.0,0.0,0.0,0.00123422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.21508,26.77277,4374.776717,0.907912,7.47547343444676,3.7755704185443,33500.0,0.0,1.5,30.0,3.75,0.04955316,3.154286489747917,0.5228110565694668
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2CN_1B_2CN,0.0,0.00161696,0.00743801,0.0,0.0,0.00032339,0.0,0.00258713,0.00161696,0.0,0.0,0.0,0.00129357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42123,17.45727,5019.687156,0.87003,8.72617874744189,3.4361326912619,82500.0,0.0,1.2,30.0,3.6,0.12094998,2.778067747628641,0.39955668498523134
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2CN_1B_2CN,0.0,0.00161696,0.00743801,0.0,0.0,0.00032339,0.0,0.00258713,0.00161696,0.0,0.0,0.0,0.00129357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42123,17.45727,5019.687156,0.87003,8.72617874744189,3.4361326912619,1000.0,0.9,1.6,30.0,3.9,1e-07,2.778067747628641,0.39955668498523134
OPT_stx_sym_5_mc_2_sym_3_on_2_2B_4F_2B_4F,0.0,0.0,0.00480127,0.0,0.0,0.00012635,0.00252698,0.00037905,0.0,0.0,0.0,0.0,0.0005054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.50441,19.46298,5273.824771,0.925285,8.60163836152911,4.9292133155221,1000.0,0.9,1.6,30.0,3.9,1e-07,3.865056962470322,-0.006181637337572169
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_4CN,0.0,0.00535937,0.01138865,0.0,0.0,0.0,0.0,0.0033496,0.00535937,0.0,0.0,0.0,0.00267968,0.0,0.0,0.00133984,0.00133984,0.0,0.0,0.00100488,25.6152,24.50602,876.749156,0.572204,10.6418070017396,1.1411725615689,1000.0,0.0,1.2,30.0,5.1,1e-07,0.40119605258927293,3.7294807610693215
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2NO2_1B_2NO2,0.0,0.0,0.0075366,0.0,0.0,0.00032768,0.0,0.00262143,0.0,0.00163839,0.0,0.00327678,0.00131071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.16152,17.1912,4252.502104,0.854705,8.90021994561609,2.8631777748075,1000.0,0.0,1.2,30.0,3.6,1e-07,2.3437165728371534,0.8701996822588016
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_2OH,0.0,0.0,0.00905815,0.0,0.00041173,0.0,0.0,0.00452907,0.0,0.0,0.0,0.0,0.00164694,0.00013724,0.00164694,0.0,0.0,0.0,0.0,0.0,25.02625,23.64585,3784.386786,0.844282,7.93603140900888,2.7497674481896,1000.0,0.0,0.0,55.0,4.6,0.00324464,2.094469185277566,0.9602780201852019
OPT_sur_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00502317,0.0,0.0,0.00013219,0.0,0.00304034,0.0,0.0,0.0,0.0,0.00052876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78949,22.37726,7616.919879,0.940729,3.65507381251597,7.5036357295981,57500.0,0.9,1.6,30.0,3.9,0.17787266,4.271508386180916,-2.77081127717253
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_2F,0.0,0.0,0.00905325,0.0,0.00041151,0.0,0.00164604,0.00288058,0.0,0.0,0.0,0.0,0.00164604,0.00013717,0.0,0.0,0.0,0.0,0.0,0.0,25.50044,23.97416,3767.838762,0.857076,8.3857377055956,2.7044994209195,1000.0,0.0,0.0,55.0,4.6,0.00192428,2.226118405084248,1.0626201169721237
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_2F,0.0,0.0,0.00576213,0.0,0.0,0.00019869,0.00158955,0.00178825,0.0,0.0,0.0,0.0,0.00079478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72615,31.28952,4813.827369,0.899628,8.92204431460902,4.1211236538613,57500.0,0.0,1.2,30.0,3.6,0.09678864,4.013530881918888,0.9190479757690325
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2F_1B_2F,0.0,0.0,0.00743271,0.0,0.0,0.00032316,0.00161581,0.00258529,0.0,0.0,0.0,0.0,0.00129265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27962,19.91368,5019.105427,0.897758,8.86026023610563,3.6766760169965,57500.0,0.0,1.2,30.0,3.6,0.08993912,3.2238970698044067,0.46765792606519413
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2SH_2B_2SH,0.0,0.0,0.00403221,0.0,0.0,0.00010611,0.0,0.00244055,0.0,0.0,0.0,0.0,0.00042444,0.0,0.0,0.0,0.0,0.00106111,0.0,0.0,51.30843,30.06437,5854.031925,0.929393,14.0348518170993,6.1171026266297,1000.0,0.9,1.13,197.0,5.08,0.08169413,6.674723538891895,1.6026897082879457
OPT_ssa_sym_5_mc_2_sym_5_on_11_2B_2NO2,0.0,0.0,0.00472286,0.0,0.0,0.00013891,0.0,0.00152798,0.0,0.00111126,0.0,0.00222252,0.00055563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.15507,30.68641,4541.944935,0.891123,6.55753071425879,4.1031827582064,1000.0,0.9,1.6,30.0,3.9,1e-07,3.5202536260228703,0.5337569728450294
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2F_1B_2F,0.0,0.0,0.00743271,0.0,0.0,0.00032316,0.00161581,0.00258529,0.0,0.0,0.0,0.0,0.00129265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27962,19.91368,5019.105427,0.897758,8.86026023610563,3.6766760169965,82500.0,0.0,1.2,30.0,3.6,0.13055015,3.2238970698044067,0.46765792606519413
OPT_cut_sym_8_mc_9_sym_3_on_2_2B_2NH2_2B_2NH2,0.0,0.0,0.00598788,0.0,0.0,0.0,0.0,0.00583031,0.0,0.0,0.00157576,0.0,0.0006303,0.0,0.0,0.00031515,0.00031515,0.0,0.0,0.00023636,30.00749,23.90639,4729.449592,0.881691,8.0061816955592,4.2350936196139,82500.0,0.0,1.6,30.0,3.9,0.13541651,3.246837772184449,0.3576617121795796
OPT_stx_sym_5_mc_2_sym_3_on_2_2B_2CF3_2B_2CF3,0.0,0.0,0.00487937,0.00128404,0.0,0.0001284,0.00385213,0.00166926,0.0,0.0,0.0,0.0,0.00051362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5751,16.61717,4459.082092,0.880008,9.56647249251849,3.6437933195649,82500.0,0.0,1.2,30.0,3.6,0.11676455,2.9336270610870954,0.7224939275044968
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2NO2_2B_2NO2,0.0,0.0,0.00404313,0.0,0.0,0.0001064,0.0,0.00138318,0.0,0.00106398,0.0,0.00212796,0.00042559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74778,29.39796,5309.238911,0.916679,14.1444394353222,5.354226582198,1000.0,0.9,1.6,197.0,5.3,0.04462004,6.131985388428681,1.9574568646057324
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2F_1B_2F,0.0,0.0,0.00743271,0.0,0.0,0.00032316,0.00161581,0.00258529,0.0,0.0,0.0,0.0,0.00129265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27962,19.91368,5019.105427,0.897758,8.86026023610563,3.6766760169965,150000.0,0.0,1.2,30.0,3.6,0.24544668,3.2238970698044067,0.46765792606519413
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2NH2_1B_2NH2,0.0,0.0,0.00753067,0.0,0.0,0.00032742,0.0,0.00589357,0.0,0.0,0.0016371,0.0,0.00130968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.65086,19.47742,5213.058255,0.873757,8.2647405689905,3.738599379125,1000.0,0.9,1.6,30.0,3.9,1e-07,3.0126077300647864,0.2528101802712065
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2F_1B_2F,0.0,0.0,0.00743271,0.0,0.0,0.00032316,0.00161581,0.00258529,0.0,0.0,0.0,0.0,0.00129265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27962,19.91368,5019.105427,0.897758,8.86026023610563,3.6766760169965,33500.0,0.0,1.5,30.0,3.75,0.05007076,3.2238970698044067,0.46765792606519413
OPT_ssa_sym_5_mc_2_2B_4F,0.0,0.0,0.00431976,0.0,0.0,0.00030855,0.00246844,0.0,0.0,0.0,0.0,0.0,0.00123422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.21508,26.77277,4374.776717,0.907912,7.47547343444676,3.7755704185443,57500.0,0.0,1.5,30.0,3.75,0.08564663,3.154286489747917,0.5228110565694668
SR_dnr_v1-4c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_4Br_Ch_1x1x2,0.00173627,0.0,0.00329168,0.0,0.0,7.23e-05,0.0,0.00025321,0.0,0.0,0.0,0.0,0.00028938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.03421,65.60985,2338.179612,0.917234,13.74557737,2.781702971,2000.0,0.0,0.0,124.1,3.42,0.003886043,7.6482751216906735,5.854257948807787
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_4F,0.0,0.0,0.00901502,0.0,0.00040977,0.0,0.00327819,0.00122932,0.0,0.0,0.0,0.0,0.00163909,0.00013659,0.0,0.0,0.0,0.0,0.0,0.0,25.19818,23.75726,3299.336274,0.846792,8.4092807994672,2.3544142072013,10000000.0,0.0,0.0,250.0,3.0,73.94367,1.9351725884730864,1.3286587258261635
OPT_the_sym_8_mc_9_sym_3_on_1_2B_2CH3,0.0,0.0,0.00603538,0.00172439,0.0,0.0,0.0,0.00775977,0.0,0.0004311,0.0,0.0,0.0008622,0.0,0.0,0.0004311,0.0004311,0.0,0.0,0.00032332,34.86296,24.21067,4104.838292,0.850983,10.3371519039828,3.6688101397639,10000000.0,0.0,0.0,250.0,3.0,117.94678,3.4037090035319086,1.4579535179713425
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_2NH2,0.0,0.0,0.00979314,0.0,0.00057607,0.0,0.0,0.00748887,0.0,0.0,0.00230427,0.0,0.00230427,0.00019202,0.0,0.0,0.0,0.0,0.0,0.0,21.94232,21.6567,3034.017754,0.782898,7.72754007997452,2.2940793163674,10000000.0,0.0,0.0,105.0,3.0,14.321161,1.238615171625074,1.2632512520486807
OPT_the_sym_8_mc_9_sym_3_on_1_1B_4H,0.0,0.0,0.00904501,0.0,0.0,0.0,0.0,0.00678376,0.0,0.00113063,0.0,0.0,0.00226125,0.0,0.0,0.00113063,0.00113063,0.0,0.0,0.00084797,25.29679,16.86338,2759.993686,0.815308,7.1897069635021,2.1429315548624,10000000.0,0.0,0.0,105.0,3.0,12.741979,1.0433302416756287,1.1173198291547226
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_4Br,0.0053992,0.0,0.01147331,0.0,0.0,0.0,0.0,0.0033745,0.0,0.0,0.0,0.0,0.0026996,0.0,0.0,0.0013498,0.0013498,0.0,0.0,0.00101235,25.9222,25.01084,556.137856,0.61613,10.8256218648966,0.694123929198,15000.0,0.9,1.6,30.0,5.3,0.00315642,0.39367551483761715,3.905912862849448
OPT_the_sym_8_mc_9_sym_3_on_1_2B_2CH3,0.0,0.0,0.00603538,0.00172439,0.0,0.0,0.0,0.00775977,0.0,0.0004311,0.0,0.0,0.0008622,0.0,0.0,0.0004311,0.0004311,0.0,0.0,0.00032332,34.86296,24.21067,4104.838292,0.850983,10.3371519039828,3.6688101397639,8250000.0,0.0,0.0,250.0,3.0,111.79248,3.4037090035319086,1.4579535179713425
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_2OH,0.0,0.0,0.00573519,0.0,0.0,0.00019777,0.0,0.00336201,0.0,0.0,0.0,0.0,0.00079106,0.0,0.00158212,0.0,0.0,0.0,0.0,0.0,32.19484,30.4564,5026.810913,0.886069,11.2269451114726,4.2466931048244,8250000.0,0.0,0.0,250.0,3.0,138.3427,4.300178387947666,1.2404761429105229
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2NO2_2B_2NO2,0.0,0.0,0.00404313,0.0,0.0,0.0001064,0.0,0.00138318,0.0,0.00106398,0.0,0.00212796,0.00042559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74778,29.39796,5309.238911,0.916679,14.1444394353222,5.354226582198,1050000.0,0.9,1.13,35.0,3.54,2.283345,6.131985388428681,1.9574568646057324
OPT_ssa_sym_5_on_9_sym_5_mc_2_2B_2Br,0.00155221,0.0,0.00562674,0.0,0.0,0.00019403,0.0,0.00174623,0.0,0.0,0.0,0.0,0.0007761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51556,23.9926,2805.940688,0.88476,6.98820504149294,2.3910864434262,10000000.0,0.0,0.0,250.0,3.0,79.28315,1.8499210955504564,1.1714439555091383
OPT_stp_sym_5_on_9_sym_7_mc_4_2B_2NH2,0.0,0.0,0.00613256,0.0,0.00021147,0.0,0.0,0.00528669,0.0,0.0,0.00169174,0.0,0.00084587,7.049e-05,0.0,0.0,0.0,0.0,0.0,0.0,33.6313,31.52378,4846.51535,0.862374,11.0423405599215,4.063760691332,10000000.0,0.0,0.0,250.0,3.0,132.82645,4.231783558197063,1.4822141036492724
OPT_ssa_sym_5_mc_2_2B_2Br,0.00130214,0.0,0.0045575,0.0,0.0,0.00032554,0.0,0.00130214,0.0,0.0,0.0,0.0,0.00130214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25942,23.59509,3214.477727,0.897908,7.19492881229307,2.5867575513693,10000000.0,0.0,0.0,250.0,3.0,87.05626,2.0474857132432924,0.9544902732837913
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2SH_2B_2SH,0.0,0.0,0.00403221,0.0,0.0,0.00010611,0.0,0.00244055,0.0,0.0,0.0,0.0,0.00042444,0.0,0.0,0.0,0.0,0.00106111,0.0,0.0,51.30843,30.06437,5854.031925,0.929393,14.0348518170993,6.1171026266297,7750000.0,0.9,1.13,35.0,3.54,17.774122,6.674723538891895,1.6026897082879457
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_4Br,0.0053992,0.0,0.01147331,0.0,0.0,0.0,0.0,0.0033745,0.0,0.0,0.0,0.0,0.0026996,0.0,0.0,0.0013498,0.0013498,0.0,0.0,0.00101235,25.9222,25.01084,556.137856,0.61613,10.8256218648966,0.694123929198,8250000.0,0.9,1.2,30.0,3.6,1.6631621,0.39367551483761715,3.905912862849448
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_2F,0.0,0.0,0.00576213,0.0,0.0,0.00019869,0.00158955,0.00178825,0.0,0.0,0.0,0.0,0.00079478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72615,31.28952,4813.827369,0.899628,8.92204431460902,4.1211236538613,10000000.0,0.0,0.0,250.0,3.0,141.84781,4.013530881918888,0.9190479757690325
OPT_rhrb_sym_5_mc_2_1B_2Br,0.0018084,0.0,0.00723359,0.0,0.0,0.0009042,0.0,0.0018084,0.0,0.0,0.0,0.0,0.00361679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79092,12.30828,2559.642751,0.846362,7.63370178516815,1.7278912065082,10000000.0,0.0,0.0,105.0,3.0,10.586213,0.8202556139621833,1.1484386975873258
OPT_ssa_sym_5_mc_2_2B_2Br,0.00130214,0.0,0.0045575,0.0,0.0,0.00032554,0.0,0.00130214,0.0,0.0,0.0,0.0,0.00130214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25942,23.59509,3214.477727,0.897908,7.19492881229307,2.5867575513693,10000000.0,0.9,1.6,195.0,5.3,23.300663,2.0474857132432924,0.9544902732837913
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2CH3,0.0,0.0,0.00669063,0.00157427,0.0,0.0,0.0,0.00767455,0.0,0.0,0.0,0.0,0.00078713,0.0,0.0,0.00039357,0.00039357,0.0,0.0,0.00029517,43.31923,41.91938,3609.00991,0.825706,15.5909058651935,3.2776630571703,10000000.0,0.9,1.13,35.0,3.54,11.108288,5.335727406556362,3.935490046674094
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2SH_2B_2SH,0.0,0.0,0.00403221,0.0,0.0,0.00010611,0.0,0.00244055,0.0,0.0,0.0,0.0,0.00042444,0.0,0.0,0.0,0.0,0.00106111,0.0,0.0,51.30843,30.06437,5854.031925,0.929393,14.0348518170993,6.1171026266297,1050000.0,0.9,1.13,35.0,3.54,2.719618,6.674723538891895,1.6026897082879457
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2CF3_1B_2CF3,0.0,0.0,0.00759476,0.00165104,0.0,0.00033021,0.00495311,0.00264166,0.0,0.0,0.0,0.0,0.00132083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.01383,17.52776,3523.83653,0.829796,7.62290092465527,2.4095469838988,10000000.0,0.9,1.6,195.0,5.3,20.127434,1.608371748566138,0.9581279084800675
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2F,0.0,0.0,0.00654555,0.0,0.0,0.0,0.00154013,0.00288774,0.0,0.0,0.0,0.0,0.00077006,0.0,0.0,0.00038503,0.00038503,0.0,0.0,0.00028877,43.68132,42.41282,3696.748678,0.878425,15.836202906946,3.2238808667768,10000000.0,0.9,1.2,30.0,3.6,10.949642,5.599583045117352,3.85690850255583
OPT_rhrb_sym_5_on_9_sym_5_mc_2_1B_4F,0.0,0.0,0.01101065,0.0,0.0,0.00064769,0.00518148,0.00064769,0.0,0.0,0.0,0.0,0.00259074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61041,11.31071,2721.526016,0.80941,8.08278626665766,1.9182045908184,10000000.0,0.0,0.0,105.0,3.0,12.03172,0.8434944961139216,1.218341316135674
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2SH_2B_2SH,0.0,0.0,0.00403221,0.0,0.0,0.00010611,0.0,0.00244055,0.0,0.0,0.0,0.0,0.00042444,0.0,0.0,0.0,0.0,0.00106111,0.0,0.0,51.30843,30.06437,5854.031925,0.929393,14.0348518170993,6.1171026266297,10000000.0,0.9,1.13,35.0,3.54,22.162697,6.674723538891895,1.6026897082879457
OPT_cut_sym_8_mc_9_sym_3_on_2_2B_2SH_2B_2SH,0.0,0.0,0.00601788,0.0,0.0,0.0,0.0,0.00427586,0.0,0.0,0.0,0.0,0.00063346,0.0,0.0,0.00031673,0.00031673,0.00158365,0.0,0.00023755,30.49057,23.25346,3981.007384,0.877695,9.3031526135183,3.5419257872451,8250000.0,0.0,0.0,250.0,3.0,111.47711,2.9851936407083337,1.0508307675180222
OPT_pyr_sym_6_mc_3_sym_3_on_2_1B_2SH,0.0,0.0,0.01206012,0.0,0.0,0.0,0.0,0.00670007,0.0,0.0,0.0,0.0,0.00268003,0.0,0.0,0.0,0.00022334,0.00268003,0.00089334,0.0,9.77183,6.74838,3833.574998,0.777286,1.91291431351901,1.758683918274,82500.0,0.0,0.0,55.0,3.6,0.10940742,-1.152538392466734,-1.1216808747266134
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2F,0.0,0.0,0.00654555,0.0,0.0,0.0,0.00154013,0.00288774,0.0,0.0,0.0,0.0,0.00077006,0.0,0.0,0.00038503,0.00038503,0.0,0.0,0.00028877,43.68132,42.41282,3696.748678,0.878425,15.836202906946,3.2238808667768,8250000.0,0.9,1.2,30.0,3.6,9.337748,5.599583045117352,3.85690850255583
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2F,0.0,0.0,0.0063252,0.0,0.0,0.0,0.00168672,0.00295176,0.0,0.0,0.0,0.0,0.00084336,0.0,0.0,0.00042168,0.00042168,0.0,0.0,0.00031626,35.75824,25.44284,3963.489114,0.893083,9.73439698967073,3.6098050258467,10000000.0,0.0,0.0,250.0,3.0,122.32722,3.5330653768040055,1.378426719059798
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_2CN,0.0,0.00162764,0.008952,0.0,0.00040691,0.0,0.0,0.00284836,0.00162764,0.0,0.0,0.0,0.00162764,0.00013564,0.0,0.0,0.0,0.0,0.0,0.0,23.04919,21.62795,3585.2194,0.825509,7.67753093516238,2.5804815324856,10000000.0,0.0,0.0,105.0,3.0,16.414677,1.660510401680464,0.9100001197490103
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_4CN,0.0,0.00318434,0.00875693,0.0,0.00039804,0.0,0.0,0.00119413,0.00318434,0.0,0.0,0.0,0.00159217,0.00013268,0.0,0.0,0.0,0.0,0.0,0.0,22.96463,21.45251,2929.807372,0.782408,7.79070876727459,2.1957218684319,10000000.0,0.0,0.0,105.0,3.0,13.539394,1.2297274451561715,1.3683531683487389
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_4F,0.0,0.0,0.00901502,0.0,0.00040977,0.0,0.00327819,0.00122932,0.0,0.0,0.0,0.0,0.00163909,0.00013659,0.0,0.0,0.0,0.0,0.0,0.0,25.19818,23.75726,3299.336274,0.846792,8.4092807994672,2.3544142072013,10000000.0,0.0,0.0,105.0,3.0,15.154773,1.9351725884730864,1.3286587258261635
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_2F,0.0,0.0,0.00984597,0.0,0.00057917,0.0,0.0023167,0.00289587,0.0,0.0,0.0,0.0,0.0023167,0.00019306,0.0,0.0,0.0,0.0,0.0,0.0,22.89432,21.70102,3090.0768,0.818038,7.57540759506276,2.2149621520462,10000000.0,0.9,1.6,195.0,5.3,17.813757,1.3758518080098925,1.1756897621736777
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_4CN_ntn_edge,0.0,0.01149639,0.02874098,0.0,0.0,0.00143705,0.0,0.00431115,0.01149639,0.0,0.0,0.0,0.0057482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62005,4.57983,130.961462,0.222298,1.48860850375734,0.7238683560393,150000.0,0.5,1.2,95.0,5.1,0.89872515,-4.6629449245561805,1.6334095887400353
OPT_ssa_sym_5_on_9_sym_5_mc_2_2B_2CF3,0.0,0.0,0.00567862,0.00156652,0.0,0.00019581,0.00469955,0.00176233,0.0,0.0,0.0,0.0,0.00078326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.92976,22.59365,3142.304565,0.828444,6.88008771964082,2.5684356193482,10000000.0,0.0,0.0,105.0,3.0,13.6105,1.6129837736915262,1.01942310295878
